timestamp,x,y,z,temperature
0.00000000,-10.00000000,-1.11111111,-5.55555556,0.05234334
0.00000000,-7.77777778,1.11111111,-10.00000000,0.04260891
0.00000000,-5.55555556,-10.00000000,1.11111111,0.03844324
0.00000000,-3.33333333,-7.77777778,7.77777778,0.00821509
0.00000000,3.33333333,-5.55555556,3.33333333,0.00767053
0.00000000,7.77777778,-3.33333333,-5.55555556,0.00741194
0.00000000,10.00000000,7.77777778,-7.77777778,0.00069547
0.00000000,-5.55555556,7.77777778,1.11111111,0.00428189
0.00000000,-3.33333333,-7.77777778,-5.55555556,0.06430170
0.00000000,3.33333333,-3.33333333,-3.33333333,0.01631107
0.00000000,10.00000000,-5.55555556,1.11111111,0.00239027
0.00000000,-7.77777778,-7.77777778,5.55555556,0.01807852
0.00000000,-1.11111111,-5.55555556,7.77777778,0.00583012
0.00000000,-7.77777778,5.55555556,3.33333333,0.00544365
0.00000000,3.33333333,1.11111111,10.00000000,0.00079773
0.00000000,-10.00000000,1.11111111,1.11111111,0.01870925
0.00000000,3.33333333,-3.33333333,5.55555556,0.00413754
0.00000000,-3.33333333,-5.55555556,10.00000000,0.00413754
0.00000000,7.77777778,5.55555556,7.77777778,0.00024020
0.00000000,5.55555556,7.77777778,-5.55555556,0.00188015
0.00000000,1.11111111,10.00000000,-10.00000000,0.00274170
0.00000000,-1.11111111,-7.77777778,3.33333333,0.01688013
0.00000000,1.11111111,3.33333333,-10.00000000,0.01283004
0.00000000,3.33333333,10.00000000,3.33333333,0.00054705
0.00000000,10.00000000,5.55555556,-7.77777778,0.00116328
0.00000000,-10.00000000,3.33333333,-5.55555556,0.02636279
0.00000000,3.33333333,-3.33333333,3.33333333,0.00646187
0.00000000,-3.33333333,-10.00000000,3.33333333,0.02220874
0.00000000,-5.55555556,-3.33333333,7.77777778,0.00741194
0.00000000,-3.33333333,-1.11111111,10.00000000,0.00274170
0.00000000,-7.77777778,7.77777778,-7.77777778,0.01080837
0.00000000,-10.00000000,-3.33333333,7.77777778,0.00850170
0.00000000,7.77777778,-5.55555556,1.11111111,0.00428189
0.00000000,-3.33333333,-10.00000000,-3.33333333,0.05605940
0.00000000,5.55555556,1.11111111,1.11111111,0.00348558
0.00000000,1.11111111,-5.55555556,-3.33333333,0.02823439
0.00000000,-7.77777778,3.33333333,3.33333333,0.00850170
0.00000000,1.11111111,5.55555556,-7.77777778,0.00793814
0.00000000,-1.11111111,-5.55555556,-5.55555556,0.04563388
0.00000000,10.00000000,5.55555556,-5.55555556,0.00104955
0.00000000,1.11111111,5.55555556,-3.33333333,0.00603352
0.00000000,-3.33333333,-5.55555556,3.33333333,0.01936199
0.00000000,-3.33333333,-3.33333333,3.33333333,0.01631107
0.00000000,7.77777778,-10.00000000,3.33333333,0.00336807
0.00000000,3.33333333,-10.00000000,1.11111111,0.01283004
0.00000000,10.00000000,-3.33333333,10.00000000,0.00029508
0.00000000,-10.00000000,3.33333333,-10.00000000,0.03023886
0.00000000,5.55555556,-10.00000000,1.11111111,0.00821509
0.00000000,-5.55555556,-1.11111111,-7.77777778,0.05057873
0.00000000,-1.11111111,-3.33333333,3.33333333,0.01283004
0.00000000,-1.11111111,5.55555556,10.00000000,0.00069547
0.00000000,10.00000000,1.11111111,-7.77777778,0.00264927
0.00000000,5.55555556,-3.33333333,-3.33333333,0.01044400
0.00000000,7.77777778,-3.33333333,1.11111111,0.00360718
0.00000000,1.11111111,-1.11111111,5.55555556,0.00474588
0.00000000,10.00000000,7.77777778,-10.00000000,0.00071974
0.00000000,-1.11111111,-5.55555556,-10.00000000,0.05234334
0.00000000,-5.55555556,-1.11111111,7.77777778,0.00583012
0.00000000,-1.11111111,-10.00000000,-10.00000000,0.06003928
0.00000000,10.00000000,7.77777778,-1.11111111,0.00041579
0.00000000,-5.55555556,-5.55555556,1.11111111,0.03351552
0.00000000,1.11111111,-10.00000000,-7.77777778,0.04260891
0.00000000,5.55555556,7.77777778,1.11111111,0.00091502
0.00000000,-3.33333333,-7.77777778,-10.00000000,0.07375585
0.00000000,-10.00000000,-5.55555556,-1.11111111,0.05234334
0.00000000,7.77777778,1.11111111,7.77777778,0.00054705
0.00000000,-7.77777778,-10.00000000,5.55555556,0.01870925
0.00000000,-5.55555556,3.33333333,5.55555556,0.00491145
0.00000000,-10.00000000,-5.55555556,-10.00000000,0.09060610
0.00000000,10.00000000,-3.33333333,-10.00000000,0.00474588
0.00000000,10.00000000,-7.77777778,3.33333333,0.00181676
0.00000000,3.33333333,-7.77777778,-5.55555556,0.02547405
0.00000000,7.77777778,-10.00000000,-3.33333333,0.00850170
0.00000000,-1.11111111,-3.33333333,-10.00000000,0.04409547
0.00000000,-3.33333333,5.55555556,-3.33333333,0.01044400
0.00000000,-7.77777778,-7.77777778,-5.55555556,0.08460002
0.00000000,-5.55555556,7.77777778,5.55555556,0.00188015
0.00000000,-3.33333333,7.77777778,5.55555556,0.00158389
0.00000000,-5.55555556,3.33333333,10.00000000,0.00163915
0.00000000,5.55555556,-5.55555556,7.77777778,0.00188015
0.00000000,3.33333333,-3.33333333,-10.00000000,0.02220874
0.00000000,-10.00000000,-3.33333333,-1.11111111,0.04409547
0.00000000,10.00000000,-10.00000000,-7.77777778,0.00624402
0.00000000,-3.33333333,10.00000000,-1.11111111,0.00274170
0.00000000,10.00000000,1.11111111,-10.00000000,0.00274170
0.00000000,3.33333333,-1.11111111,5.55555556,0.00325453
0.00000000,-10.00000000,-1.11111111,7.77777778,0.00668731
0.00000000,-3.33333333,1.11111111,-5.55555556,0.02823439
0.00000000,-5.55555556,1.11111111,-7.77777778,0.03714723
0.00000000,1.11111111,-10.00000000,7.77777778,0.00491145
0.00000000,1.11111111,3.33333333,-1.11111111,0.00741194
0.00000000,10.00000000,7.77777778,7.77777778,0.00008017
0.00000000,1.11111111,10.00000000,-3.33333333,0.00201363
0.00000000,5.55555556,-7.77777778,3.33333333,0.00544365
0.00000000,-5.55555556,-10.00000000,7.77777778,0.01009191
0.00000000,10.00000000,-3.33333333,-1.11111111,0.00274170
0.00000000,-5.55555556,-1.11111111,-10.00000000,0.05234334
0.00000000,5.55555556,3.33333333,-10.00000000,0.00563357
0.00000000,-3.33333333,-10.00000000,5.55555556,0.01422029
0.00000000,-7.77777778,-10.00000000,-5.55555556,0.08755157
0.00000000,1.11111111,-5.55555556,5.55555556,0.00716207
0.00000000,-7.77777778,-1.11111111,1.11111111,0.02461526
0.00000000,-3.33333333,7.77777778,7.77777778,0.00094694
0.00000000,5.55555556,5.55555556,-3.33333333,0.00264927
0.00000000,-7.77777778,-1.11111111,-1.11111111,0.03351552
0.00000000,10.00000000,-1.11111111,10.00000000,0.00023211
0.00000000,-5.55555556,-10.00000000,-1.11111111,0.05234334
0.00000000,5.55555556,-1.11111111,-3.33333333,0.00821509
0.00000000,5.55555556,1.11111111,-7.77777778,0.00793814
0.00000000,7.77777778,7.77777778,-5.55555556,0.00112406
0.00000000,1.11111111,7.77777778,10.00000000,0.00030538
0.00000000,3.33333333,-7.77777778,1.11111111,0.01239751
0.00000000,3.33333333,10.00000000,-7.77777778,0.00181676
0.00000000,5.55555556,10.00000000,1.11111111,0.00051079
0.00000000,-3.33333333,5.55555556,5.55555556,0.00264927
0.00000000,5.55555556,1.11111111,-5.55555556,0.00716207
0.00000000,-1.11111111,-7.77777778,-10.00000000,0.05801522
0.00000000,-10.00000000,-10.00000000,5.55555556,0.01936199
0.00000000,7.77777778,-7.77777778,1.11111111,0.00474588
0.00000000,5.55555556,1.11111111,10.00000000,0.00051079
0.00000000,-3.33333333,-1.11111111,-7.77777778,0.04260891
0.00000000,-1.11111111,-7.77777778,5.55555556,0.01080837
0.00000000,10.00000000,-5.55555556,-10.00000000,0.00563357
0.00000000,-7.77777778,-10.00000000,-1.11111111,0.05801522
0.00000000,1.11111111,1.11111111,-1.11111111,0.01080837
0.00000000,10.00000000,5.55555556,5.55555556,0.00022428
0.00000000,7.77777778,1.11111111,-1.11111111,0.00283736
0.00000000,10.00000000,-5.55555556,5.55555556,0.00104955
0.00000000,5.55555556,-5.55555556,-3.33333333,0.01239751
0.00000000,1.11111111,7.77777778,-5.55555556,0.00428189
0.00000000,10.00000000,-10.00000000,-10.00000000,0.00646187
0.00000000,5.55555556,3.33333333,-3.33333333,0.00413754
0.00000000,-1.11111111,-3.33333333,-1.11111111,0.02547405
0.00000000,-3.33333333,3.33333333,-1.11111111,0.01283004
0.00000000,3.33333333,-3.33333333,-7.77777778,0.02146003
0.00000000,-5.55555556,-1.11111111,5.55555556,0.00975169
0.00000000,1.11111111,-5.55555556,-1.11111111,0.02220874
0.00000000,-1.11111111,-1.11111111,7.77777778,0.00386327
0.00000000,3.33333333,5.55555556,10.00000000,0.00035028
0.00000000,3.33333333,3.33333333,-1.11111111,0.00508280
0.00000000,-10.00000000,-10.00000000,-7.77777778,0.10042410
0.00000000,-5.55555556,-5.55555556,-5.55555556,0.06886673
0.00000000,10.00000000,10.00000000,-5.55555556,0.00035028
0.00000000,7.77777778,-1.11111111,7.77777778,0.00074485
0.00000000,-5.55555556,-7.77777778,7.77777778,0.00975169
0.00000000,-1.11111111,-1.11111111,-1.11111111,0.02003749
0.00000000,3.33333333,10.00000000,-3.33333333,0.00138086
0.00000000,-1.11111111,5.55555556,-10.00000000,0.01118546
0.00000000,-5.55555556,10.00000000,1.11111111,0.00239027
0.00000000,-5.55555556,7.77777778,10.00000000,0.00062748
0.00000000,-3.33333333,7.77777778,3.33333333,0.00247366
0.00000000,-10.00000000,-3.33333333,1.11111111,0.03238564
0.00000000,7.77777778,-7.77777778,10.00000000,0.00069547
0.00000000,3.33333333,10.00000000,7.77777778,0.00020942
0.00000000,-7.77777778,-5.55555556,-5.55555556,0.07632907
0.00000000,-3.33333333,-3.33333333,1.11111111,0.02378543
0.00000000,-10.00000000,7.77777778,-3.33333333,0.00850170
0.00000000,-7.77777778,-5.55555556,-7.77777778,0.08460002
0.00000000,10.00000000,1.11111111,10.00000000,0.00017047
0.00000000,7.77777778,-10.00000000,-5.55555556,0.01009191
0.00000000,5.55555556,10.00000000,-3.33333333,0.00088417
0.00000000,7.77777778,10.00000000,-1.11111111,0.00041579
0.00000000,-1.11111111,5.55555556,-3.33333333,0.00821509
0.00000000,10.00000000,10.00000000,3.33333333,0.00011690
0.00000000,-3.33333333,-5.55555556,-1.11111111,0.03844324
0.00000000,-10.00000000,3.33333333,7.77777778,0.00336807
0.00000000,1.11111111,-3.33333333,1.11111111,0.01374089
0.00000000,5.55555556,10.00000000,-5.55555556,0.00104955
0.00000000,-1.11111111,7.77777778,10.00000000,0.00041579
0.00000000,-3.33333333,10.00000000,-5.55555556,0.00413754
0.00000000,3.33333333,-10.00000000,-1.11111111,0.01746906
0.00000000,1.11111111,-10.00000000,-1.11111111,0.02547405
0.00000000,3.33333333,-10.00000000,-3.33333333,0.02220874
0.00000000,-1.11111111,10.00000000,1.11111111,0.00158389
0.00000000,1.11111111,1.11111111,1.11111111,0.00793814
0.00000000,-3.33333333,-7.77777778,1.11111111,0.03129384
0.00000000,-5.55555556,-3.33333333,-10.00000000,0.06654508
0.00000000,-1.11111111,5.55555556,3.33333333,0.00325453
0.00000000,-7.77777778,-1.11111111,3.33333333,0.01688013
0.00000000,3.33333333,5.55555556,-7.77777778,0.00544365
0.00000000,7.77777778,-5.55555556,5.55555556,0.00188015
0.00000000,5.55555556,3.33333333,-7.77777778,0.00544365
0.00000000,-1.11111111,-3.33333333,-3.33333333,0.03238564
0.00000000,5.55555556,-5.55555556,5.55555556,0.00314481
0.00000000,7.77777778,-3.33333333,-3.33333333,0.00624402
0.00000000,-5.55555556,10.00000000,3.33333333,0.00163915
0.00000000,-3.33333333,1.11111111,-10.00000000,0.03238564
0.00000000,-3.33333333,3.33333333,5.55555556,0.00413754
0.00000000,7.77777778,7.77777778,7.77777778,0.00014361
0.00000000,-5.55555556,3.33333333,-10.00000000,0.02636279
0.00000000,-7.77777778,1.11111111,10.00000000,0.00264927
0.00000000,-7.77777778,-7.77777778,-10.00000000,0.09703858
0.00000000,10.00000000,-1.11111111,1.11111111,0.00158389
0.00000000,5.55555556,3.33333333,10.00000000,0.00035028
0.00000000,-10.00000000,-1.11111111,-3.33333333,0.04409547
0.00000000,5.55555556,5.55555556,3.33333333,0.00104955
0.00000000,3.33333333,1.11111111,-3.33333333,0.00942294
0.00000000,5.55555556,5.55555556,-5.55555556,0.00314481
0.00000000,1.11111111,-3.33333333,10.00000000,0.00201363
0.00000000,-7.77777778,7.77777778,5.55555556,0.00208388
0.00000000,-5.55555556,5.55555556,-5.55555556,0.01471641
0.00000000,1.11111111,-1.11111111,-10.00000000,0.02547405
0.00000000,-3.33333333,3.33333333,-10.00000000,0.02220874
0.00000000,5.55555556,-3.33333333,-5.55555556,0.01239751
0.00000000,10.00000000,7.77777778,-3.33333333,0.00052861
0.00000000,-3.33333333,-5.55555556,-5.55555556,0.05801522
0.00000000,5.55555556,-1.11111111,-1.11111111,0.00646187
0.00000000,-3.33333333,-7.77777778,-7.77777778,0.07126937
0.00000000,-5.55555556,10.00000000,-3.33333333,0.00413754
0.00000000,-5.55555556,5.55555556,-10.00000000,0.01688013
0.00000000,-5.55555556,3.33333333,3.33333333,0.00767053
0.00000000,-5.55555556,-7.77777778,-7.77777778,0.08460002
0.00000000,1.11111111,-5.55555556,3.33333333,0.01118546
0.00000000,-1.11111111,-1.11111111,-10.00000000,0.03468482
0.00000000,5.55555556,-3.33333333,7.77777778,0.00158389
0.00000000,5.55555556,-5.55555556,-1.11111111,0.00975169
0.00000000,-1.11111111,7.77777778,-7.77777778,0.00646187
0.00000000,5.55555556,-10.00000000,3.33333333,0.00563357
0.00000000,1.11111111,-5.55555556,-10.00000000,0.03844324
0.00000000,-7.77777778,7.77777778,-1.11111111,0.00646187
0.00000000,-3.33333333,7.77777778,-7.77777778,0.00821509
0.00000000,5.55555556,10.00000000,3.33333333,0.00035028
0.00000000,7.77777778,10.00000000,5.55555556,0.00013409
0.00000000,-7.77777778,10.00000000,10.00000000,0.00038823
0.00000000,-7.77777778,10.00000000,-5.55555556,0.00544365
0.00000000,-10.00000000,-10.00000000,-3.33333333,0.07632907
0.00000000,-7.77777778,7.77777778,-3.33333333,0.00821509
0.00000000,-7.77777778,7.77777778,1.11111111,0.00474588
0.00000000,5.55555556,-3.33333333,3.33333333,0.00413754
0.00000000,-7.77777778,5.55555556,-3.33333333,0.01374089
0.00000000,-1.11111111,7.77777778,7.77777778,0.00074485
0.00000000,-7.77777778,-1.11111111,5.55555556,0.01080837
0.00000000,-5.55555556,-10.00000000,-10.00000000,0.09060610
0.00000000,7.77777778,-3.33333333,7.77777778,0.00094694
0.00000000,-5.55555556,-5.55555556,-7.77777778,0.07632907
0.00000000,-7.77777778,-3.33333333,10.00000000,0.00458588
0.00000000,-3.33333333,-7.77777778,-3.33333333,0.05416951
0.00000000,-7.77777778,-5.55555556,5.55555556,0.01631107
0.00000000,-3.33333333,10.00000000,1.11111111,0.00201363
0.00000000,1.11111111,-7.77777778,-3.33333333,0.03129384
0.00000000,-10.00000000,1.11111111,-5.55555556,0.03844324
0.00000000,-3.33333333,3.33333333,-5.55555556,0.01936199
0.00000000,3.33333333,-7.77777778,10.00000000,0.00181676
0.00000000,3.33333333,-5.55555556,-1.11111111,0.01522984
0.00000000,7.77777778,10.00000000,1.11111111,0.00030538
0.00000000,-3.33333333,-1.11111111,-1.11111111,0.02547405
0.00000000,1.11111111,1.11111111,-5.55555556,0.01631107
0.00000000,-10.00000000,10.00000000,3.33333333,0.00188015
0.00000000,-7.77777778,1.11111111,3.33333333,0.01239751
0.00000000,5.55555556,-1.11111111,1.11111111,0.00474588
0.00000000,-3.33333333,3.33333333,3.33333333,0.00646187
0.00000000,10.00000000,5.55555556,1.11111111,0.00051079
0.00000000,3.33333333,-7.77777778,5.55555556,0.00544365
0.00000000,-1.11111111,-1.11111111,5.55555556,0.00646187
0.00000000,10.00000000,-5.55555556,10.00000000,0.00035028
0.00000000,-1.11111111,-7.77777778,1.11111111,0.02461526
0.00000000,3.33333333,3.33333333,-10.00000000,0.00879831
0.00000000,5.55555556,-10.00000000,7.77777778,0.00215658
0.00000000,3.33333333,-1.11111111,-5.55555556,0.01522984
0.00000000,-7.77777778,10.00000000,-1.11111111,0.00360718
0.00000000,-1.11111111,-7.77777778,-3.33333333,0.04260891
0.00000000,5.55555556,-7.77777778,5.55555556,0.00348558
0.00000000,10.00000000,1.11111111,5.55555556,0.00051079
0.00000000,-5.55555556,-1.11111111,3.33333333,0.01522984
0.00000000,1.11111111,3.33333333,-3.33333333,0.00942294
0.00000000,-10.00000000,-1.11111111,-7.77777778,0.05801522
0.00000000,10.00000000,-5.55555556,-3.33333333,0.00413754
0.00000000,3.33333333,3.33333333,-5.55555556,0.00767053
0.00000000,-3.33333333,-1.11111111,-10.00000000,0.04409547
0.00000000,7.77777778,1.11111111,-10.00000000,0.00491145
0.00000000,1.11111111,10.00000000,-7.77777778,0.00264927
0.00000000,-10.00000000,-5.55555556,3.33333333,0.02636279
0.00000000,1.11111111,-1.11111111,-5.55555556,0.02220874
0.00000000,3.33333333,-3.33333333,-1.11111111,0.01283004
0.00000000,7.77777778,7.77777778,-1.11111111,0.00074485
0.00000000,5.55555556,3.33333333,7.77777778,0.00062748
0.00000000,-1.11111111,-3.33333333,-7.77777778,0.04260891
0.00000000,10.00000000,3.33333333,-3.33333333,0.00138086
0.00000000,-7.77777778,10.00000000,7.77777778,0.00069547
0.00000000,-10.00000000,7.77777778,3.33333333,0.00336807
0.00000000,-3.33333333,-10.00000000,-7.77777778,0.07375585
0.00000000,10.00000000,-5.55555556,-7.77777778,0.00544365
0.00000000,-7.77777778,-5.55555556,-3.33333333,0.06430170
0.00000000,7.77777778,-10.00000000,-10.00000000,0.01157570
0.00000000,10.00000000,10.00000000,-3.33333333,0.00029508
0.00000000,3.33333333,5.55555556,5.55555556,0.00104955
0.00000000,-10.00000000,3.33333333,5.55555556,0.00563357
0.00000000,-5.55555556,-3.33333333,10.00000000,0.00413754
0.00000000,-3.33333333,-10.00000000,-5.55555556,0.06654508
0.00000000,3.33333333,5.55555556,7.77777778,0.00062748
0.00000000,7.77777778,-5.55555556,7.77777778,0.00112406
0.00000000,-7.77777778,7.77777778,7.77777778,0.00124586
0.00000000,5.55555556,-10.00000000,5.55555556,0.00360718
0.00000000,-5.55555556,5.55555556,7.77777778,0.00188015
0.00000000,-7.77777778,5.55555556,-7.77777778,0.01807852
0.00000000,1.11111111,7.77777778,-7.77777778,0.00474588
0.00000000,-1.11111111,-10.00000000,-3.33333333,0.04409547
0.00000000,-10.00000000,1.11111111,-10.00000000,0.04409547
0.00000000,-3.33333333,10.00000000,3.33333333,0.00138086
0.00000000,-10.00000000,7.77777778,5.55555556,0.00215658
0.00000000,-7.77777778,5.55555556,-1.11111111,0.01080837
0.00000000,-5.55555556,1.11111111,-5.55555556,0.03351552
0.00000000,7.77777778,-5.55555556,3.33333333,0.00293635
0.00000000,10.00000000,10.00000000,-7.77777778,0.00038823
0.00000000,-1.11111111,-1.11111111,-5.55555556,0.03023886
0.00000000,3.33333333,-10.00000000,7.77777778,0.00336807
0.00000000,5.55555556,-3.33333333,10.00000000,0.00088417
0.00000000,-3.33333333,-3.33333333,-5.55555556,0.04887361
0.00000000,10.00000000,-7.77777778,-10.00000000,0.00624402
0.00000000,-3.33333333,7.77777778,10.00000000,0.00052861
0.00000000,-7.77777778,7.77777778,3.33333333,0.00325453
0.00000000,-1.11111111,1.11111111,10.00000000,0.00158389
0.00000000,-3.33333333,-10.00000000,7.77777778,0.00850170
0.00000000,7.77777778,5.55555556,-10.00000000,0.00215658
0.00000000,-1.11111111,7.77777778,-5.55555556,0.00583012
0.00000000,-7.77777778,5.55555556,5.55555556,0.00348558
0.00000000,-7.77777778,1.11111111,-3.33333333,0.03129384
0.00000000,7.77777778,-7.77777778,-7.77777778,0.01080837
0.00000000,-1.11111111,-10.00000000,1.11111111,0.02547405
0.00000000,7.77777778,5.55555556,10.00000000,0.00013409
0.00000000,-10.00000000,10.00000000,5.55555556,0.00120386
0.00000000,-1.11111111,3.33333333,1.11111111,0.00741194
0.00000000,7.77777778,7.77777778,-7.77777778,0.00124586
0.00000000,3.33333333,-1.11111111,7.77777778,0.00194574
0.00000000,-1.11111111,-7.77777778,-1.11111111,0.03351552
0.00000000,7.77777778,1.11111111,1.11111111,0.00208388
0.00000000,-10.00000000,7.77777778,10.00000000,0.00071974
0.00000000,7.77777778,3.33333333,5.55555556,0.00062748
0.00000000,-10.00000000,5.55555556,1.11111111,0.00821509
0.00000000,1.11111111,-5.55555556,-7.77777778,0.03714723
0.00000000,-3.33333333,5.55555556,-1.11111111,0.00821509
0.00000000,-10.00000000,-3.33333333,-5.55555556,0.06654508
0.00000000,5.55555556,5.55555556,-7.77777778,0.00348558
0.00000000,-10.00000000,5.55555556,-7.77777778,0.01870925
0.00000000,1.11111111,-10.00000000,10.00000000,0.00274170
0.00000000,1.11111111,-7.77777778,-10.00000000,0.04260891
0.00000000,-5.55555556,5.55555556,-1.11111111,0.00975169
0.00000000,1.11111111,5.55555556,7.77777778,0.00091502
0.00000000,3.33333333,7.77777778,-7.77777778,0.00325453
0.00000000,-10.00000000,-3.33333333,3.33333333,0.02220874
0.00000000,-1.11111111,1.11111111,3.33333333,0.00741194
0.00000000,7.77777778,3.33333333,-3.33333333,0.00247366
0.00000000,10.00000000,-1.11111111,3.33333333,0.00108617
0.00000000,-10.00000000,3.33333333,3.33333333,0.00879831
0.00000000,10.00000000,5.55555556,-10.00000000,0.00120386
0.00000000,1.11111111,-10.00000000,3.33333333,0.01283004
0.00000000,10.00000000,-5.55555556,-5.55555556,0.00491145
0.00000000,1.11111111,5.55555556,1.11111111,0.00348558
0.00000000,7.77777778,-10.00000000,1.11111111,0.00491145
0.00000000,1.11111111,3.33333333,5.55555556,0.00239027
0.00000000,-10.00000000,-3.33333333,-10.00000000,0.07632907
0.00000000,10.00000000,5.55555556,3.33333333,0.00035028
0.00000000,3.33333333,3.33333333,10.00000000,0.00054705
0.00000000,5.55555556,1.11111111,-3.33333333,0.00603352
0.00000000,-5.55555556,-7.77777778,-5.55555556,0.07632907
0.00000000,-10.00000000,10.00000000,-10.00000000,0.00646187
0.00000000,-7.77777778,1.11111111,-5.55555556,0.03714723
0.00000000,-10.00000000,10.00000000,10.00000000,0.00040178
0.00000000,7.77777778,-5.55555556,-7.77777778,0.00975169
0.00000000,7.77777778,-1.11111111,-7.77777778,0.00646187
0.00000000,-10.00000000,-5.55555556,-7.77777778,0.08755157
0.00000000,7.77777778,-3.33333333,10.00000000,0.00052861
0.00000000,1.11111111,-3.33333333,-3.33333333,0.02378543
0.00000000,5.55555556,-7.77777778,10.00000000,0.00116328
0.00000000,10.00000000,1.11111111,-3.33333333,0.00201363
0.00000000,-3.33333333,3.33333333,-3.33333333,0.01631107
0.00000000,1.11111111,10.00000000,-1.11111111,0.00158389
0.00000000,-10.00000000,5.55555556,-1.11111111,0.01118546
0.00000000,7.77777778,3.33333333,10.00000000,0.00020942
0.00000000,-7.77777778,-10.00000000,3.33333333,0.02921944
0.00000000,5.55555556,-10.00000000,-5.55555556,0.01688013
0.00000000,7.77777778,7.77777778,5.55555556,0.00024020
0.00000000,-1.11111111,1.11111111,-3.33333333,0.01870925
0.00000000,7.77777778,-1.11111111,1.11111111,0.00283736
0.00000000,5.55555556,-1.11111111,10.00000000,0.00069547
0.00000000,-5.55555556,5.55555556,3.33333333,0.00491145
0.00000000,-10.00000000,-1.11111111,5.55555556,0.01118546
0.00000000,1.11111111,-10.00000000,-5.55555556,0.03844324
0.00000000,3.33333333,1.11111111,-7.77777778,0.01239751
0.00000000,7.77777778,10.00000000,-3.33333333,0.00052861
0.00000000,-5.55555556,-7.77777778,10.00000000,0.00544365
0.00000000,5.55555556,5.55555556,-1.11111111,0.00208388
0.00000000,7.77777778,5.55555556,-3.33333333,0.00158389
0.00000000,7.77777778,-10.00000000,5.55555556,0.00215658
0.00000000,-7.77777778,-1.11111111,-3.33333333,0.04260891
0.00000000,5.55555556,7.77777778,3.33333333,0.00062748
0.00000000,-7.77777778,-10.00000000,-3.33333333,0.07375585
0.00000000,1.11111111,-1.11111111,-3.33333333,0.01870925
0.00000000,10.00000000,3.33333333,-10.00000000,0.00188015
0.00000000,-1.11111111,-3.33333333,10.00000000,0.00274170
0.00000000,7.77777778,-5.55555556,-3.33333333,0.00741194
0.00000000,-10.00000000,1.11111111,-3.33333333,0.03238564
0.00000000,-5.55555556,-3.33333333,5.55555556,0.01239751
0.00000000,-7.77777778,-5.55555556,-10.00000000,0.08755157
0.00000000,-3.33333333,10.00000000,7.77777778,0.00052861
0.00000000,-3.33333333,-7.77777778,3.33333333,0.02146003
0.00000000,10.00000000,-7.77777778,-7.77777778,0.00603352
0.00000000,10.00000000,-1.11111111,-7.77777778,0.00360718
0.00000000,10.00000000,3.33333333,-5.55555556,0.00163915
0.00000000,-10.00000000,-1.11111111,3.33333333,0.01746906
0.00000000,-3.33333333,7.77777778,-3.33333333,0.00624402
0.00000000,-10.00000000,1.11111111,-1.11111111,0.02547405
0.00000000,-10.00000000,-5.55555556,7.77777778,0.01009191
0.00000000,-5.55555556,-10.00000000,-7.77777778,0.08755157
0.00000000,-1.11111111,-10.00000000,-7.77777778,0.05801522
0.00000000,10.00000000,-3.33333333,3.33333333,0.00138086
0.00000000,1.11111111,-1.11111111,7.77777778,0.00283736
0.00000000,-10.00000000,-10.00000000,3.33333333,0.03023886
0.00000000,1.11111111,-10.00000000,-3.33333333,0.03238564
0.00000000,-7.77777778,1.11111111,-1.11111111,0.02461526
0.00000000,3.33333333,-10.00000000,-10.00000000,0.03023886
0.00000000,-5.55555556,1.11111111,5.55555556,0.00716207
0.00000000,-3.33333333,-1.11111111,7.77777778,0.00491145
0.00000000,-5.55555556,-10.00000000,3.33333333,0.02636279
0.00000000,1.11111111,-1.11111111,3.33333333,0.00741194
0.00000000,1.11111111,-10.00000000,1.11111111,0.01870925
0.00000000,-1.11111111,-10.00000000,-1.11111111,0.03468482
0.00000000,5.55555556,-5.55555556,3.33333333,0.00491145
0.00000000,-3.33333333,5.55555556,1.11111111,0.00603352
0.00000000,-1.11111111,10.00000000,-7.77777778,0.00360718
0.00000000,1.11111111,-3.33333333,-5.55555556,0.02823439
0.00000000,1.11111111,10.00000000,10.00000000,0.00017047
0.00000000,7.77777778,3.33333333,1.11111111,0.00142904
0.00000000,-5.55555556,-5.55555556,5.55555556,0.01471641
0.00000000,-10.00000000,1.11111111,3.33333333,0.01283004
0.00000000,10.00000000,3.33333333,7.77777778,0.00020942
0.00000000,3.33333333,-7.77777778,-1.11111111,0.01688013
0.00000000,7.77777778,-5.55555556,10.00000000,0.00062748
0.00000000,-1.11111111,-3.33333333,5.55555556,0.00821509
0.00000000,-1.11111111,7.77777778,1.11111111,0.00283736
0.00000000,-3.33333333,-10.00000000,1.11111111,0.03238564
0.00000000,5.55555556,-1.11111111,-10.00000000,0.01118546
0.00000000,-5.55555556,-3.33333333,-5.55555556,0.05801522
0.00000000,10.00000000,-7.77777778,10.00000000,0.00038823
0.00000000,-7.77777778,5.55555556,-10.00000000,0.01870925
0.00000000,-5.55555556,7.77777778,-3.33333333,0.00741194
0.00000000,-5.55555556,10.00000000,-5.55555556,0.00491145
0.00000000,5.55555556,-7.77777778,-5.55555556,0.01631107
0.00000000,-7.77777778,-7.77777778,1.11111111,0.04117247
0.00000000,3.33333333,-10.00000000,-5.55555556,0.02636279
0.00000000,1.11111111,10.00000000,-5.55555556,0.00239027
0.00000000,-3.33333333,3.33333333,1.11111111,0.00942294
0.00000000,10.00000000,1.11111111,7.77777778,0.00030538
